sepal-length,sepal-width,petal-length,petal-width
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
-5.551115123125783e-17,-1.3877787807814457e-17,0.20500000000000007,0.475
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
-1.1102230246251565e-16,-6.938893903907228e-17,-0.1750000000000001,-0.14500000000000002
-1.6653345369377348e-16,1.3877787807814457e-17,0.1449999999999998,-0.46499999999999986
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
-5.551115123125783e-17,-1.3877787807814457e-17,0.20500000000000007,0.475
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
-5.551115123125783e-17,-1.3877787807814457e-17,0.20500000000000007,0.475
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
0.009999999999999953,-4.163336342344337e-17,0.04499999999999989,0.625
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
-1.1102230246251565e-16,-6.938893903907228e-17,-0.1750000000000001,-0.14500000000000002
-1.1102230246251565e-16,-6.938893903907228e-17,-0.1750000000000001,-0.14500000000000002
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
0.009999999999999953,-4.163336342344337e-17,0.34999999999999987,0.31999999999999995
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
-5.551115123125783e-17,-1.3877787807814457e-17,0.20500000000000007,0.475
-1.1102230246251565e-16,-6.938893903907228e-17,-0.1750000000000001,-0.14500000000000002
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
-5.551115123125783e-17,-1.3877787807814457e-17,0.20500000000000007,0.475
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
-0.04333333333333339,-6.938893903907228e-17,-0.18833333333333352,-0.08833333333333324
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
-1.1102230246251565e-16,-6.938893903907228e-17,-0.1750000000000001,-0.14500000000000002
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
0.009999999999999953,-4.163336342344337e-17,0.34999999999999987,0.31999999999999995
0.009999999999999953,-4.163336342344337e-17,0.16499999999999992,0.5050000000000001
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
5.551115123125783e-17,6.938893903907228e-17,0.02499999999999987,-0.34500000000000003
-1.1102230246251565e-16,-6.938893903907228e-17,-0.1750000000000001,-0.14500000000000002
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
5.551115123125783e-17,-6.938893903907228e-17,-0.14500000000000018,-0.17499999999999993
